Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SE/282,24 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,14,"21,788.98",-0.16,18,"21,788.98",0,"1,961.01","1,961.01",0,"3,17,225.00"
SE/282,24 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,-0.16,5,291.9,0,7.3,7.3,0,"3,17,225.00"
SE/302,24 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/283,25 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,497,"3,87,186.67",0,5,"3,87,186.67",0,"9,679.67","9,679.67",0,"4,16,648.00"
SE/283,25 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,5,"7,781.78",0,18,"7,781.78",0,700.36,700.36,0,"4,16,648.00"
SE/283,25 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0,5,875.71,0,21.89,21.89,0,"4,16,648.00"
SE/303,25 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,464.41",0,18,"2,464.41",0,221.8,221.8,0,"3,026.00"
SE/303,25 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,-0.01,18,100,0,9,9,0,"3,026.00"
SE/284,26 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,473,"3,68,489.52",0,5,"3,68,489.52",0,"9,212.24","9,212.24",0,"3,86,914.00"
SE/285,28 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,456,"3,55,245.71",0.01,5,"3,55,245.71",0,"8,881.14","8,881.14",0,"3,96,885.00"
SE/285,28 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,12,"18,676.27",0,18,"18,676.27",0,"1,680.86","1,680.86",0,"3,96,885.00"
SE/285,28 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,6,"1,751.43",0,5,"1,751.43",0,43.79,43.79,0,"3,96,885.00"
SE/286,29 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,467,"3,63,815.24",0.01,5,"3,63,815.24",0,"9,095.38","9,095.38",0,"3,84,409.00"
SE/286,29 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"3,84,409.00"
SE/286,29 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"3,84,409.00"
SE/304,29 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,464.41",0,18,"2,464.41",0,221.8,221.8,0,"3,026.00"
SE/304,29 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,-0.01,18,100,0,9,9,0,"3,026.00"
SE/287,30 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,296,"2,30,598.10",0.17,5,"2,30,598.10",0,"5,764.95","5,764.95",0,"2,45,804.00"
SE/287,30 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,556.36",0.16,18,"1,556.36",0,140.07,140.07,0,"2,45,804.00"
SE/287,30 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,6,"1,751.43",0.16,5,"1,751.43",0,43.79,43.79,0,"2,45,804.00"
SE/288,31 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,449,"3,49,792.38",0,5,"3,49,792.38",0,"8,744.81","8,744.81",0,"3,86,873.00"
SE/288,31 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"15,563.56",0,18,"15,563.56",0,"1,400.72","1,400.72",0,"3,86,873.00"
SE/288,31 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"3,86,873.00"
SE/306,01 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,353,"2,75,003.81",0,5,"2,75,003.81",0,"6,875.10","6,875.10",0,"2,91,572.00"
SE/306,01 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,608.90",0,18,"1,608.90",0,144.8,144.8,0,"2,91,572.00"
SE/306,01 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0,5,875.71,0,21.89,21.89,0,"2,91,572.00"
SE/331,01 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,100,0,18,100,0,9,9,0,118
SE/307,02 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,22,"17,139.05",-0.01,5,"17,139.05",0,428.48,428.48,0,"17,996.00"
SE/308,06 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,557,"4,33,929.52",0,5,"4,33,929.52",0,"10,848.24","10,848.24",0,"4,81,424.00"
SE/308,06 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,12,"19,306.78",0,18,"19,306.78",0,"1,737.61","1,737.61",0,"4,81,424.00"
SE/308,06 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,6,"1,751.43",0,5,"1,751.43",0,43.79,43.79,0,"4,81,424.00"
SE/308,06 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"4,81,424.00"
SE/309,07 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,407,"3,17,072.38",0.01,5,"3,17,072.38",0,"7,926.81","7,926.81",0,"3,41,746.00"
SE/309,07 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,4,"6,435.59",0,18,"6,435.59",0,579.2,579.2,0,"3,41,746.00"
SE/309,07 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"3,41,746.00"
SE/332,07 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,261.02,0,18,261.02,0,23.49,23.49,0,426
SE/332,07 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,426
SE/310,08 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,557,"4,33,929.52",0.01,5,"4,33,929.52",0,"10,848.24","10,848.24",0,"4,76,119.00"
SE/310,08 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"16,088.98",0,18,"16,088.98",0,"1,448.01","1,448.01",0,"4,76,119.00"
SE/310,08 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0,5,875.71,0,21.89,21.89,0,"4,76,119.00"
SE/310,08 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0,5,560.48,0,14.01,14.01,0,"4,76,119.00"
SE/333,08 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,236
SE/311,09 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,342,"2,66,434.29",0,5,"2,66,434.29",0,"6,660.86","6,660.86",0,"2,87,266.00"
SE/311,09 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,3,"4,826.69",0,18,"4,826.69",0,434.4,434.4,0,"2,87,266.00"
SE/311,09 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"2,87,266.00"
SE/311,09 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0,5,560.48,0,14.01,14.01,0,"2,87,266.00"
SE/334,09 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,202.54",0,18,"2,202.54",0,198.23,198.23,0,"2,717.00"
SE/334,09 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,"2,717.00"
SE/312,10 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,94,"73,230.48",0.25,5,"73,230.48",0,"1,830.76","1,830.76",0,"77,199.00"
SE/312,10 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,0.25,5,291.9,0,7.3,7.3,0,"77,199.00"
SE/313,11 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,377,"2,93,700.95",0.01,5,"2,93,700.95",0,"7,342.52","7,342.52",0,"3,39,375.00"
SE/313,11 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,16,"25,742.37",0,18,"25,742.37",0,"2,316.81","2,316.81",0,"3,39,375.00"
SE/313,11 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,0,5,583.81,0,14.6,14.6,0,"3,39,375.00"
SE/335,11 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,0,18,300,0,27,27,0,354
SE/314,12 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,439,"3,42,001.90",0,5,"3,42,001.90",0,"8,550.05","8,550.05",0,"3,65,020.00"
SE/314,12 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,217.80",0,18,"3,217.80",0,289.6,289.6,0,"3,65,020.00"
SE/314,12 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,459.52",0,5,"1,459.52",0,36.49,36.49,0,"3,65,020.00"
SE/314,12 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0,5,560.48,0,14.01,14.01,0,"3,65,020.00"
SE/315,13 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,413,"3,21,746.67",0.11,5,"3,21,746.67",0,"8,043.67","8,043.67",0,"3,42,874.00"
SE/315,13 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0.13,5,"1,167.62",0,29.19,29.19,0,"3,42,874.00"
SE/315,13 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,6,"2,733.05",0.13,18,"2,733.05",0,245.97,245.97,0,"3,42,874.00"
SE/315,13 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.13,5,560.48,0,14.01,14.01,0,"3,42,874.00"
SE/336,13 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"4,828.81",0,18,"4,828.81",0,434.59,434.59,0,"5,934.00"
SE/336,13 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0.01,18,200,0,18,18,0,"5,934.00"
SE/316,14 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,293,"2,28,260.95",-0.16,5,"2,28,260.95",0,"5,706.52","5,706.52",0,"2,59,578.00"
SE/316,14 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"16,088.98",-0.16,18,"16,088.98",0,"1,448.01","1,448.01",0,"2,59,578.00"
SE/316,14 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.16,5,875.71,0,21.89,21.89,0,"2,59,578.00"
SE/337,14 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,261.02,0,18,261.02,0,23.49,23.49,0,662
SE/337,14 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,0,18,300,0,27,27,0,662
SE/317,15 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,323,"2,51,632.38",0.01,5,"2,51,632.38",0,"6,290.81","6,290.81",0,"2,65,722.00"
SE/317,15 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0,5,875.71,0,21.89,21.89,0,"2,65,722.00"
SE/317,15 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0,5,560.48,0,14.01,14.01,0,"2,65,722.00"
SE/338,15 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,414.41",0,18,"2,414.41",0,217.3,217.3,0,"2,967.00"
SE/338,15 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,-0.01,18,100,0,9,9,0,"2,967.00"
SE/318,16 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,361,"2,81,236.19",-0.24,5,"2,81,236.19",0,"7,030.90","7,030.90",0,"2,95,604.00"
SE/318,16 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,-0.25,5,291.9,0,7.3,7.3,0,"2,95,604.00"
SE/319,18 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,377,"2,93,700.95",-0.13,5,"2,93,700.95",0,"7,342.52","7,342.52",0,"3,31,390.00"
SE/319,18 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"17,697.88",-0.12,18,"17,697.88",0,"1,592.81","1,592.81",0,"3,31,390.00"
SE/319,18 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,459.52",-0.12,5,"1,459.52",0,36.49,36.49,0,"3,31,390.00"
SE/319,18 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.12,5,560.48,0,14.01,14.01,0,"3,31,390.00"
SE/339,18 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/320,19 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,370,"2,88,247.62",0,5,"2,88,247.62",0,"7,206.19","7,206.19",0,"3,22,871.00"
SE/320,19 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"16,088.98",0,18,"16,088.98",0,"1,448.01","1,448.01",0,"3,22,871.00"
SE/320,19 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0,5,"1,167.62",0,29.19,29.19,0,"3,22,871.00"
SE/340,19 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/321,20 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,320,"2,49,295.24",0.01,5,"2,49,295.24",0,"6,232.38","6,232.38",0,"2,66,368.00"
SE/321,20 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,608.90",0,18,"1,608.90",0,144.8,144.8,0,"2,66,368.00"
SE/321,20 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,459.52",0,5,"1,459.52",0,36.49,36.49,0,"2,66,368.00"
SE/321,20 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"2,66,368.00"
SE/341,20 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"1,050.00",0,18,"1,050.00",0,94.5,94.5,0,"1,357.00"
SE/341,20 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,"1,357.00"
SE/322,21 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,294,"2,29,040.00",0.16,5,"2,29,040.00",0,"5,726.00","5,726.00",0,"2,43,617.00"
SE/322,21 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,608.90",0.17,18,"1,608.90",0,144.8,144.8,0,"2,43,617.00"
SE/322,21 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0.17,5,"1,167.62",0,29.19,29.19,0,"2,43,617.00"
SE/342,21 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/323,22 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,400,"3,11,619.05",0,5,"3,11,619.05",0,"7,790.48","7,790.48",0,"3,28,426.00"
SE/323,22 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",-0.01,5,"1,167.62",0,29.19,29.19,0,"3,28,426.00"
SE/343,22 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"1,100.00",0,18,"1,100.00",0,99,99,0,"1,652.00"
SE/343,22 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,0,18,300,0,27,27,0,"1,652.00"
SE/324,23 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,310,"2,41,504.76",0.01,5,"2,41,504.76",0,"6,037.62","6,037.62",0,"2,74,073.00"
SE/324,23 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"16,088.98",0,18,"16,088.98",0,"1,448.01","1,448.01",0,"2,74,073.00"
SE/324,23 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0,5,875.71,0,21.89,21.89,0,"2,74,073.00"
SE/324,23 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0,5,560.48,0,14.01,14.01,0,"2,74,073.00"
SE/344,23 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"1,050.00",0,18,"1,050.00",0,94.5,94.5,0,"1,357.00"
SE/344,23 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,"1,357.00"
SE/325,25 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,265,"2,06,447.62",0,5,"2,06,447.62",0,"5,161.19","5,161.19",0,"2,44,358.00"
SE/325,25 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,12,"19,306.78",0,18,"19,306.78",0,"1,737.61","1,737.61",0,"2,44,358.00"
SE/325,25 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,8,"2,335.24",0,5,"2,335.24",0,58.38,58.38,0,"2,44,358.00"
SE/325,25 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,4,"2,241.90",0,5,"2,241.90",0,56.05,56.05,0,"2,44,358.00"
SE/345,25 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,211.02,0,18,211.02,0,18.99,18.99,0,721
SE/345,25 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,400,0,18,400,0,36,36,0,721
SE/326,26 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,478,"3,72,384.76",0.11,5,"3,72,384.76",0,"9,309.62","9,309.62",0,"3,94,693.00"
SE/326,26 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,608.90",0.13,18,"1,608.90",0,144.8,144.8,0,"3,94,693.00"
SE/326,26 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,0.13,5,583.81,0,14.6,14.6,0,"3,94,693.00"
SE/326,26 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0.13,5,"1,120.95",0,28.02,28.02,0,"3,94,693.00"
SE/346,26 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,414.41",0,18,"2,414.41",0,217.3,217.3,0,"3,203.00"
SE/346,26 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,-0.01,18,300,0,27,27,0,"3,203.00"
SE/327,27 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,383,"2,98,375.24",0.17,5,"2,98,375.24",0,"7,459.38","7,459.38",0,"3,14,496.00"
SE/327,27 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,0.16,5,583.81,0,14.6,14.6,0,"3,14,496.00"
SE/327,27 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.16,5,560.48,0,14.01,14.01,0,"3,14,496.00"
SE/347,27 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/328,28 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,307,"2,39,167.62",-0.12,5,"2,39,167.62",0,"5,979.19","5,979.19",0,"2,75,478.00"
SE/328,28 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,3,"4,826.69",-0.12,18,"4,826.69",0,434.4,434.4,0,"2,75,478.00"
SE/328,28 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.12,5,875.71,0,21.89,21.89,0,"2,75,478.00"
SE/328,28 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,33,"15,031.78",-0.12,18,"15,031.78",0,"1,352.86","1,352.86",0,"2,75,478.00"
SE/329,29 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,353,"2,75,003.81",0.16,5,"2,75,003.81",0,"6,875.10","6,875.10",0,"3,08,659.00"
SE/329,29 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"16,088.98",0.17,18,"16,088.98",0,"1,448.01","1,448.01",0,"3,08,659.00"
SE/329,29 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0.17,5,875.71,0,21.89,21.89,0,"3,08,659.00"
SE/330,30 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,396,"3,08,502.86",0,5,"3,08,502.86",0,"7,712.57","7,712.57",0,"3,24,541.00"
SE/330,30 November 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,-0.01,5,583.81,0,14.6,14.6,0,"3,24,541.00"
SE/348,01 December 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,72,"56,091.43",-0.01,5,"56,091.43",0,"1,402.29","1,402.29",0,"58,896.00"
